x,y,species cloglog values
4613.0,4613.0,0.3058985
4614.0,4614.0,9.050089E-4
4615.0,4615.0,1.0337556E-6
4616.0,4616.0,2.6868099E-9
4617.0,4617.0,3.3742438E-8
4618.0,4618.0,4.6894303E-7
4619.0,4619.0,9.706354E-6
4620.0,4620.0,6.725757E-7
4621.0,4621.0,5.2240177E-4
4622.0,4622.0,4.0621644E-6
4623.0,4623.0,1.0564513E-6
4624.0,4624.0,0.001744013
4625.0,4625.0,2.4036042E-6
4626.0,4626.0,7.283009E-7
4627.0,4627.0,0.0016441275
4628.0,4628.0,5.6462083E-4
4629.0,4629.0,0.009319323
4630.0,4630.0,0.0017303999
4631.0,4631.0,7.841089E-10
4632.0,4632.0,0.0029275604
4633.0,4633.0,2.8587607E-4
4634.0,4634.0,2.721029E-5
4635.0,4635.0,3.817562E-5
4636.0,4636.0,2.3037527E-9
4637.0,4637.0,0.0014951758
4638.0,4638.0,2.6726841E-8
4639.0,4639.0,5.771663E-8
4640.0,4640.0,2.7082922E-5
4641.0,4641.0,6.6957064E-6
4642.0,4642.0,2.2258746E-9
4643.0,4643.0,5.483817E-7
4644.0,4644.0,1.513592E-6
4645.0,4645.0,1.1771711E-7
4646.0,4646.0,1.5011304E-6
4647.0,4647.0,0.0018797299
4648.0,4648.0,3.2312448E-5
4649.0,4649.0,8.70749E-7
4650.0,4650.0,1.8597157E-9
4651.0,4651.0,4.964994E-4
4652.0,4652.0,1.6770846E-6
4653.0,4653.0,5.2817195E-10
4654.0,4654.0,0.049502514
4655.0,4655.0,2.4690365E-9
4656.0,4656.0,9.209021E-4
4657.0,4657.0,0.074449256
4658.0,4658.0,2.0133859E-5
4659.0,4659.0,2.8281522E-7
4660.0,4660.0,2.3232936E-4
4661.0,4661.0,2.3250186E-5
4662.0,4662.0,1.8244606E-10
4663.0,4663.0,1.09093676E-7
4664.0,4664.0,4.404892E-9
4665.0,4665.0,2.3903149E-6
4666.0,4666.0,0.024515975
4667.0,4667.0,1.3215435E-8
4668.0,4668.0,0.08766873
4669.0,4669.0,1.8714109E-5
4670.0,4670.0,0.44418737
4671.0,4671.0,7.726452E-6
4672.0,4672.0,0.0025270393
4673.0,4673.0,0.48118338
4674.0,4674.0,2.2140881E-8
4675.0,4675.0,0.29078105
4676.0,4676.0,8.76659E-6
4677.0,4677.0,0.22882724
4678.0,4678.0,1.42648116E-11
4679.0,4679.0,9.506631E-7
4680.0,4680.0,7.151395E-10
4681.0,4681.0,0.0020188557
4682.0,4682.0,0.002432887
4683.0,4683.0,0.05533455
4684.0,4684.0,0.08386658
4685.0,4685.0,4.289115E-5
4686.0,4686.0,1.2132942E-4
4687.0,4687.0,4.059234E-8
4688.0,4688.0,0.79350495
4689.0,4689.0,1.1068236E-5
4690.0,4690.0,1.2216387E-6
4691.0,4691.0,0.60412633
4692.0,4692.0,0.011490397
4693.0,4693.0,1.2776706E-8
4694.0,4694.0,0.012308976
4695.0,4695.0,1.5633941E-7
4696.0,4696.0,3.853155E-6
4697.0,4697.0,1.8430526E-5
4698.0,4698.0,0.023012413
4699.0,4699.0,2.0630432E-7
4700.0,4700.0,5.1979325E-4
4701.0,4701.0,0.343128
4702.0,4702.0,2.7374987E-4
4703.0,4703.0,1.2853385E-4
4704.0,4704.0,2.4551966E-7
4705.0,4705.0,4.959339E-6
4706.0,4706.0,3.962229E-6
4707.0,4707.0,6.058694E-8
4708.0,4708.0,4.042905E-6
4709.0,4709.0,2.9292567E-5
4710.0,4710.0,7.115613E-4
4711.0,4711.0,7.077271E-7
4712.0,4712.0,1.2468231E-6
4713.0,4713.0,1.563979E-10
4714.0,4714.0,8.851158E-7
4715.0,4715.0,3.14154E-8
4716.0,4716.0,5.9380704E-7
4717.0,4717.0,3.9271644E-9
4718.0,4718.0,1.6142063E-5
4719.0,4719.0,0.33245236
4720.0,4720.0,2.3100863E-5
4721.0,4721.0,1.7332471E-6
4722.0,4722.0,6.7297066E-7
4723.0,4723.0,0.027622906
4724.0,4724.0,0.021848192
4725.0,4725.0,0.18513894
4726.0,4726.0,5.391179E-8
4727.0,4727.0,0.09848183
4728.0,4728.0,0.0020213309
4729.0,4729.0,1.9709163E-4
4730.0,4730.0,8.483914E-4
4731.0,4731.0,0.0035360144
4732.0,4732.0,4.476277E-10
4733.0,4733.0,9.496759E-5
4734.0,4734.0,2.0464471E-5
4735.0,4735.0,4.153925E-9
4736.0,4736.0,3.1760537E-5
4737.0,4737.0,0.47026667
4738.0,4738.0,1.1602002E-4
4739.0,4739.0,1.3781556E-6
4740.0,4740.0,6.203925E-7
4741.0,4741.0,7.989633E-7
4742.0,4742.0,0.014550724
4743.0,4743.0,1.3118889E-4
4744.0,4744.0,2.0562084E-8
4745.0,4745.0,2.1691914E-5
4746.0,4746.0,7.334637E-7
4747.0,4747.0,1.0352249E-7
4748.0,4748.0,1.8689851E-8
4749.0,4749.0,2.6149505E-7
4750.0,4750.0,0.004404646
4751.0,4751.0,0.0017506302
4752.0,4752.0,0.05138201
4753.0,4753.0,1.7147545E-7
4754.0,4754.0,7.2472003E-6
4755.0,4755.0,4.2069674E-4
4756.0,4756.0,2.364971E-6
4757.0,4757.0,0.0013517297
4758.0,4758.0,1.1286025E-4
4759.0,4759.0,2.6931785E-4
4760.0,4760.0,4.084895E-6
4761.0,4761.0,5.9504283E-4
4762.0,4762.0,2.3281457E-6
4763.0,4763.0,3.0679028E-6
4764.0,4764.0,8.9673E-6
4765.0,4765.0,4.7649133E-5
4766.0,4766.0,0.11743046
4767.0,4767.0,2.9376813E-6
4768.0,4768.0,1.5014783E-4
4769.0,4769.0,4.153465E-6
4770.0,4770.0,9.881921E-5
4771.0,4771.0,2.8532882E-6
4772.0,4772.0,0.0015538966
4773.0,4773.0,0.049765572
4774.0,4774.0,1.543536E-5
4775.0,4775.0,4.1720318E-7
4776.0,4776.0,3.7703412E-6
4777.0,4777.0,1.4683283E-4
4778.0,4778.0,9.085606E-7
4779.0,4779.0,3.656645E-5
4780.0,4780.0,3.177018E-6
4781.0,4781.0,5.6070974E-5
4782.0,4782.0,7.2951025E-7
4783.0,4783.0,0.006271136
4784.0,4784.0,8.518343E-8
4785.0,4785.0,2.439714E-10
4786.0,4786.0,4.8372682E-4
4787.0,4787.0,0.005303864
4788.0,4788.0,1.1630763E-5
4789.0,4789.0,1.3361826E-5
4790.0,4790.0,4.3038494E-6
4791.0,4791.0,0.006607748
4792.0,4792.0,0.016940653
4793.0,4793.0,1.4322091E-9
4794.0,4794.0,2.456523E-6
4795.0,4795.0,3.1517528E-5
4796.0,4796.0,2.747134E-5
4797.0,4797.0,2.041789E-11
4798.0,4798.0,2.4378705E-5
4799.0,4799.0,7.2841067E-11
4800.0,4800.0,2.3560568E-5
4801.0,4801.0,9.083131E-4
4802.0,4802.0,1.2015727E-7
4803.0,4803.0,4.6414496E-7
4804.0,4804.0,2.780547E-7
4805.0,4805.0,3.2124234E-7
4806.0,4806.0,0.09113624
4807.0,4807.0,3.997078E-7
4808.0,4808.0,4.5283532E-9
4809.0,4809.0,5.633135E-4
4810.0,4810.0,8.331694E-6
4811.0,4811.0,1.2538111E-6
4812.0,4812.0,3.2341442E-5
4813.0,4813.0,1.1967865E-6
4814.0,4814.0,2.3482346E-4
4815.0,4815.0,0.73621315
4816.0,4816.0,3.2791112E-9
4817.0,4817.0,5.3419197E-5
4818.0,4818.0,0.0013289023
4819.0,4819.0,1.4548786E-5
4820.0,4820.0,1.3287456E-6
4821.0,4821.0,1.02813065E-4
4822.0,4822.0,0.1058884
4823.0,4823.0,7.2896143E-4
4824.0,4824.0,7.111161E-4
4825.0,4825.0,1.3914234E-7
4826.0,4826.0,1.2659391E-6
4827.0,4827.0,2.8620252E-5
4828.0,4828.0,2.2729076E-9
4829.0,4829.0,1.4030531E-9
4830.0,4830.0,6.22024E-8
4831.0,4831.0,3.4392127E-5
4832.0,4832.0,1.0993696E-6
4833.0,4833.0,0.032100923
4834.0,4834.0,0.47520754
4835.0,4835.0,3.5548318E-8
4836.0,4836.0,3.7645013E-6
4837.0,4837.0,3.2567953E-6
4838.0,4838.0,1.6826375E-4
4839.0,4839.0,5.4978045E-5
4840.0,4840.0,5.205348E-5
4841.0,4841.0,1.258445E-5
4842.0,4842.0,9.878513E-4
4843.0,4843.0,2.4509043E-4
4844.0,4844.0,9.952264E-6
4845.0,4845.0,1.6316766E-7
4846.0,4846.0,7.7143355E-5
4847.0,4847.0,8.601955E-4
4848.0,4848.0,1.0399573E-8
4849.0,4849.0,1.5106356E-4
4850.0,4850.0,8.5854447E-7
4851.0,4851.0,9.6907327E-4
4852.0,4852.0,0.09536357
4853.0,4853.0,8.498822E-4
4854.0,4854.0,5.3064723E-5
4855.0,4855.0,4.444805E-6
4856.0,4856.0,9.169478E-8
4857.0,4857.0,1.3834162E-5
4858.0,4858.0,2.2942236E-6
4859.0,4859.0,1.2055342E-9
4860.0,4860.0,5.9062455E-5
4861.0,4861.0,0.21898538
4862.0,4862.0,5.1036118E-9
4863.0,4863.0,0.0605343
4864.0,4864.0,2.0331538E-5
4865.0,4865.0,2.3346682E-5
4866.0,4866.0,1.3378869E-6
4867.0,4867.0,7.3793075E-5
4868.0,4868.0,3.2337266E-10
4869.0,4869.0,0.19127354
4870.0,4870.0,3.8315E-4
4871.0,4871.0,0.003984156
4872.0,4872.0,9.1380815E-7
4873.0,4873.0,2.4524363E-7
4874.0,4874.0,0.029073332
4875.0,4875.0,0.58737916
4876.0,4876.0,2.8761895E-4
4877.0,4877.0,0.003758573
4878.0,4878.0,1.4208896E-5
4879.0,4879.0,9.150447E-11
4880.0,4880.0,3.3302343E-4
4881.0,4881.0,9.656933E-6
4882.0,4882.0,0.1409351
4883.0,4883.0,6.26019E-7
4884.0,4884.0,1.8514485E-4
4885.0,4885.0,7.492121E-7
4886.0,4886.0,1.5987584E-7
4887.0,4887.0,4.4476477E-5
4888.0,4888.0,1.9503002E-5
4889.0,4889.0,8.830794E-6
4890.0,4890.0,4.0436943E-10
4891.0,4891.0,0.020236658
4892.0,4892.0,0.83763915
4893.0,4893.0,0.1072472
4894.0,4894.0,2.1771491E-5
4895.0,4895.0,0.065600626
4896.0,4896.0,0.2819199
4897.0,4897.0,3.3736406E-8
4898.0,4898.0,1.559026E-4
4899.0,4899.0,4.5197795E-4
4900.0,4900.0,3.205738E-7
4901.0,4901.0,0.0017769252
4902.0,4902.0,1.3330636E-7
4903.0,4903.0,1.9934914E-5
4904.0,4904.0,1.2486073E-4
4905.0,4905.0,1.3565455E-4
4906.0,4906.0,2.692493E-10
4907.0,4907.0,6.2576205E-6
4908.0,4908.0,3.453393E-11
4909.0,4909.0,0.006965946
4910.0,4910.0,0.0032596868
4911.0,4911.0,1.5026053E-4
4912.0,4912.0,0.035763286
4913.0,4913.0,0.41464055
4914.0,4914.0,1.7188415E-6
4915.0,4915.0,1.5609432E-9
4916.0,4916.0,3.848781E-6
4917.0,4917.0,0.03309861
4918.0,4918.0,4.5153317E-9
4919.0,4919.0,9.383694E-11
4920.0,4920.0,2.568891E-4
4921.0,4921.0,5.0930595E-7
4922.0,4922.0,1.621506E-4
4923.0,4923.0,1.3595422E-7
4924.0,4924.0,8.445496E-7
4925.0,4925.0,7.0460934E-5
4926.0,4926.0,6.7439665E-5
4927.0,4927.0,1.8281047E-9
4928.0,4928.0,4.9124576E-9
4929.0,4929.0,1.331397E-5
4930.0,4930.0,1.989714E-6
4931.0,4931.0,7.9142626E-7
4932.0,4932.0,2.5648672E-10
4933.0,4933.0,7.362738E-7
4934.0,4934.0,5.8495484E-6
4935.0,4935.0,6.129586E-11
4936.0,4936.0,8.666095E-6
4937.0,4937.0,9.868072E-6
4938.0,4938.0,4.03684E-6
4939.0,4939.0,6.7987835E-6
4940.0,4940.0,5.301494E-7
4941.0,4941.0,1.1976749E-4
4942.0,4942.0,0.0010021387
4943.0,4943.0,0.66379553
4944.0,4944.0,0.3443566
4945.0,4945.0,2.0513946E-6
4946.0,4946.0,0.004559575
4947.0,4947.0,4.5308193E-6
4948.0,4948.0,1.9112033E-6
4949.0,4949.0,2.0383717E-5
4950.0,4950.0,1.9235447E-10
4951.0,4951.0,2.939E-4
4952.0,4952.0,1.2760361E-6
4953.0,4953.0,3.411949E-4
4954.0,4954.0,7.15625E-5
4955.0,4955.0,2.7514665E-4
4956.0,4956.0,3.1335494E-5
4957.0,4957.0,2.24375E-6
4958.0,4958.0,4.0029823E-5
4959.0,4959.0,1.3969328E-4
4960.0,4960.0,0.0016262103
4961.0,4961.0,9.889758E-6
4962.0,4962.0,3.0159918E-6
4963.0,4963.0,1.1184976E-4
4964.0,4964.0,1.2365749E-6
4965.0,4965.0,4.803524E-4
4966.0,4966.0,1.1270218E-10
4967.0,4967.0,1.4838281E-6
4968.0,4968.0,2.2594197E-5
4969.0,4969.0,4.375597E-6
4970.0,4970.0,4.893373E-8
4971.0,4971.0,2.119063E-4
4972.0,4972.0,1.1852393E-5
4973.0,4973.0,5.8818816E-8
4974.0,4974.0,0.8126435
4975.0,4975.0,1.5086219E-9
4976.0,4976.0,3.343223E-5
4977.0,4977.0,0.0024285188
4978.0,4978.0,2.0338081E-7
4979.0,4979.0,1.6493419E-7
4980.0,4980.0,2.2023685E-5
4981.0,4981.0,0.0026743854
4982.0,4982.0,9.739971E-7
4983.0,4983.0,2.0387092E-6
4984.0,4984.0,6.320442E-5
4985.0,4985.0,1.4455965E-6
4986.0,4986.0,0.012000714
4987.0,4987.0,0.052319366
4988.0,4988.0,3.9639803E-5
4989.0,4989.0,6.600801E-7
4990.0,4990.0,1.4018802E-5
4991.0,4991.0,5.7981424E-9
4992.0,4992.0,1.5541742E-7
4993.0,4993.0,8.272798E-8
4994.0,4994.0,0.018700907
4995.0,4995.0,9.40877E-9
4996.0,4996.0,7.8069884E-11
4997.0,4997.0,1.6462958E-7
4998.0,4998.0,0.001568398
4999.0,4999.0,1.3000804E-8
5000.0,5000.0,1.2596691E-4
5001.0,5001.0,5.4963596E-7
5002.0,5002.0,4.0700332E-11
5003.0,5003.0,0.5481771
5004.0,5004.0,4.8309343E-9
5005.0,5005.0,1.1132743E-4
5006.0,5006.0,1.9963093E-6
5007.0,5007.0,6.249533E-8
5008.0,5008.0,5.205332E-7
5009.0,5009.0,4.0165966E-4
5010.0,5010.0,1.0274401E-8
5011.0,5011.0,0.0033968673
5012.0,5012.0,0.003617594
5013.0,5013.0,6.599642E-7
5014.0,5014.0,0.68406177
5015.0,5015.0,0.01358476
5016.0,5016.0,3.0183234E-9
5017.0,5017.0,5.707927E-7
5018.0,5018.0,8.6194605E-6
5019.0,5019.0,1.0021925E-4
5020.0,5020.0,6.275173E-5
5021.0,5021.0,5.2015947E-10
5022.0,5022.0,1.6943073E-4
5023.0,5023.0,1.4614798E-10
5024.0,5024.0,0.6322668
5025.0,5025.0,6.7975435E-7
5026.0,5026.0,3.4702463E-11
5027.0,5027.0,1.3274206E-8
5028.0,5028.0,1.2821364E-5
5029.0,5029.0,8.057937E-7
5030.0,5030.0,0.6632253
5031.0,5031.0,7.3209725E-7
5032.0,5032.0,0.27102187
5033.0,5033.0,6.5000722E-6
5034.0,5034.0,1.7455906E-4
5035.0,5035.0,0.11655867
5036.0,5036.0,0.0011960105
5037.0,5037.0,4.1582553E-5
5038.0,5038.0,3.3241477E-8
5039.0,5039.0,1.5621807E-5
5040.0,5040.0,1.9360764E-4
5041.0,5041.0,0.0035928618
5042.0,5042.0,0.0075061247
5043.0,5043.0,6.344494E-8
5044.0,5044.0,3.559358E-5
5045.0,5045.0,1.195104E-6
5046.0,5046.0,2.279453E-5
5047.0,5047.0,6.205462E-5
5048.0,5048.0,5.060394E-9
5049.0,5049.0,5.3904267E-5
5050.0,5050.0,0.003197777
5051.0,5051.0,2.2489205E-6
5052.0,5052.0,0.05181535
5053.0,5053.0,4.267834E-4
5054.0,5054.0,6.048191E-4
5055.0,5055.0,0.70253295
5056.0,5056.0,2.9692157E-7
5057.0,5057.0,2.0025537E-11
5058.0,5058.0,6.5290874E-7
5059.0,5059.0,0.8289941
5060.0,5060.0,3.6487813E-11
5061.0,5061.0,1.3094865E-7
5062.0,5062.0,0.18536296
5063.0,5063.0,1.052673E-4
5064.0,5064.0,1.4488086E-8
5065.0,5065.0,9.2816754E-11
5066.0,5066.0,5.9401693E-5
5067.0,5067.0,7.1653555E-4
5068.0,5068.0,0.004694407
5069.0,5069.0,1.9150812E-9
5070.0,5070.0,1.5865084E-5
5071.0,5071.0,2.2792286E-5
5072.0,5072.0,1.0488083E-5
5073.0,5073.0,4.1043133E-8
5074.0,5074.0,6.519964E-7
5075.0,5075.0,3.8930272E-9
5076.0,5076.0,1.7110795E-4
5077.0,5077.0,0.014764236
5078.0,5078.0,4.074755E-7
5079.0,5079.0,1.3558533E-5
5080.0,5080.0,6.5651626E-9
5081.0,5081.0,3.8241677E-5
5082.0,5082.0,9.442105E-9
5083.0,5083.0,1.489695E-5
5084.0,5084.0,0.0022477454
5085.0,5085.0,9.889177E-4
5086.0,5086.0,2.5589441E-5
5087.0,5087.0,3.4999382E-5
5088.0,5088.0,6.441358E-7
5089.0,5089.0,5.850136E-4
5090.0,5090.0,0.002451519
5091.0,5091.0,0.07993498
5092.0,5092.0,0.5119553
5093.0,5093.0,1.2034182E-6
5094.0,5094.0,0.33169457
5095.0,5095.0,1.8887623E-6
5096.0,5096.0,2.688551E-6
5097.0,5097.0,4.2430056E-8
5098.0,5098.0,4.092364E-7
5099.0,5099.0,4.5780675E-5
5100.0,5100.0,3.9291663E-8
5101.0,5101.0,8.996156E-6
5102.0,5102.0,9.78154E-5
5103.0,5103.0,0.018373052
5104.0,5104.0,4.0257414E-6
5105.0,5105.0,0.006563072
5106.0,5106.0,0.002535015
5107.0,5107.0,4.205047E-4
5108.0,5108.0,0.0010039796
5109.0,5109.0,0.015715541
5110.0,5110.0,3.965179E-6
5111.0,5111.0,1.3214927E-6
5112.0,5112.0,8.895186E-8
5113.0,5113.0,3.2190926E-6
5114.0,5114.0,6.9786284E-7
5115.0,5115.0,3.9579947E-5
5116.0,5116.0,1.9684395E-8
5117.0,5117.0,1.0015981E-5
5118.0,5118.0,9.079498E-10
5119.0,5119.0,1.0127977E-5
5120.0,5120.0,3.0006908E-5
5121.0,5121.0,1.3953218E-8
5122.0,5122.0,4.070697E-6
5123.0,5123.0,0.029159484
5124.0,5124.0,0.076919
5125.0,5125.0,1.0247939E-5
5126.0,5126.0,3.271381E-4
5127.0,5127.0,5.6019246E-7
5128.0,5128.0,2.8345173E-7
5129.0,5129.0,0.019190727
5130.0,5130.0,8.530074E-7
5131.0,5131.0,4.949313E-7
5132.0,5132.0,5.899068E-7
5133.0,5133.0,3.6204612E-4
5134.0,5134.0,3.1637718E-8
5135.0,5135.0,1.973582E-7
5136.0,5136.0,1.0070647E-6
5137.0,5137.0,0.0042280625
5138.0,5138.0,0.006986641
5139.0,5139.0,1.771649E-6
5140.0,5140.0,1.1502678E-5
5141.0,5141.0,1.1268679E-6
5142.0,5142.0,1.2966036E-6
5143.0,5143.0,4.6617188E-5
5144.0,5144.0,8.221684E-8
5145.0,5145.0,2.1686303E-6
5146.0,5146.0,1.6141608E-5
5147.0,5147.0,2.3849735E-4
5148.0,5148.0,1.5337746E-4
5149.0,5149.0,1.8722247E-5
5150.0,5150.0,0.006776655
5151.0,5151.0,9.523738E-6
5152.0,5152.0,2.3545826E-5
5153.0,5153.0,9.077337E-4
5154.0,5154.0,1.4503419E-7
5155.0,5155.0,1.8988666E-6
5156.0,5156.0,7.5590475E-7
5157.0,5157.0,2.038031E-6
5158.0,5158.0,6.9018483E-7
5159.0,5159.0,6.617612E-8
5160.0,5160.0,2.5880456E-7
5161.0,5161.0,5.472091E-7
5162.0,5162.0,1.4104409E-4
5163.0,5163.0,0.22069536
5164.0,5164.0,2.3584855E-7
5165.0,5165.0,4.560775E-7
5166.0,5166.0,4.217403E-5
5167.0,5167.0,0.001267857
5168.0,5168.0,3.588277E-6
5169.0,5169.0,0.0010866867
5170.0,5170.0,6.730138E-4
5171.0,5171.0,5.891884E-5
5172.0,5172.0,1.1524415E-10
5173.0,5173.0,1.1537999E-5
5174.0,5174.0,0.006579099
5175.0,5175.0,7.0521814E-6
5176.0,5176.0,6.156538E-7
5177.0,5177.0,1.4207687E-4
5178.0,5178.0,0.0025939436
5179.0,5179.0,5.489286E-7
5180.0,5180.0,8.034932E-5
5181.0,5181.0,1.1358877E-6
5182.0,5182.0,1.8747035E-9
5183.0,5183.0,0.39897367
5184.0,5184.0,1.8907933E-8
5185.0,5185.0,2.8411677E-9
5186.0,5186.0,0.19020076
5187.0,5187.0,0.0032426005
5188.0,5188.0,3.2899645E-4
5189.0,5189.0,2.3702906E-9
5190.0,5190.0,0.0013419621
5191.0,5191.0,1.3770733E-5
5192.0,5192.0,2.7758815E-5
5193.0,5193.0,8.8910576E-7
5194.0,5194.0,0.0030233006
5195.0,5195.0,7.209481E-6
5196.0,5196.0,2.3265547E-6
5197.0,5197.0,0.00734516
5198.0,5198.0,3.5579636E-4
5199.0,5199.0,0.004668158
5200.0,5200.0,4.4400763E-4
5201.0,5201.0,2.111955E-4
5202.0,5202.0,5.639724E-10
5203.0,5203.0,1.2223019E-9
5204.0,5204.0,2.7477094E-5
5205.0,5205.0,3.360349E-5
5206.0,5206.0,3.7728012E-5
5207.0,5207.0,2.8152028E-5
5208.0,5208.0,1.0617308E-4
5209.0,5209.0,6.268142E-4
5210.0,5210.0,6.850309E-11
5211.0,5211.0,0.002239875
5212.0,5212.0,0.2589832
5213.0,5213.0,0.024140555
5214.0,5214.0,0.11578823
5215.0,5215.0,3.8696435E-5
5216.0,5216.0,7.588015E-7
5217.0,5217.0,0.008769578
5218.0,5218.0,0.0012899971
5219.0,5219.0,6.1406354E-7
5220.0,5220.0,0.004273925
5221.0,5221.0,4.5704104E-7
5222.0,5222.0,8.596305E-6
5223.0,5223.0,7.367882E-7
5224.0,5224.0,0.058706474
5225.0,5225.0,6.347648E-6
5226.0,5226.0,8.371417E-8
5227.0,5227.0,1.00480435E-7
5228.0,5228.0,1.7353368E-6
5229.0,5229.0,0.5841707
5230.0,5230.0,3.119612E-5
5231.0,5231.0,2.1303094E-6
5232.0,5232.0,7.839799E-7
5233.0,5233.0,1.7597561E-6
5234.0,5234.0,0.68759453
5235.0,5235.0,3.226973E-9
5236.0,5236.0,0.005422695
5237.0,5237.0,8.042715E-6
5238.0,5238.0,0.001174892
5239.0,5239.0,0.24598923
5240.0,5240.0,9.875166E-8
5241.0,5241.0,3.7929235E-4
5242.0,5242.0,1.6390959E-5
5243.0,5243.0,3.5365255E-10
5244.0,5244.0,1.8342835E-6
5245.0,5245.0,2.4362866E-5
5246.0,5246.0,4.6044818E-7
5247.0,5247.0,3.3929196E-6
5248.0,5248.0,8.384106E-7
5249.0,5249.0,1.5527312E-5
5250.0,5250.0,1.4484553E-4
5251.0,5251.0,1.7648777E-6
5252.0,5252.0,8.429326E-10
5253.0,5253.0,2.2653592E-6
5254.0,5254.0,0.5438927
5255.0,5255.0,2.6540362E-4
5256.0,5256.0,6.832098E-6
5257.0,5257.0,0.0022653148
5258.0,5258.0,2.2733002E-5
5259.0,5259.0,0.36472908
5260.0,5260.0,4.399378E-6
5261.0,5261.0,1.8354405E-7
5262.0,5262.0,0.00754429
5263.0,5263.0,1.49734005E-5
5264.0,5264.0,2.6228163E-8
5265.0,5265.0,4.1557796E-5
5266.0,5266.0,3.5794554E-5
5267.0,5267.0,7.751294E-7
5268.0,5268.0,0.016655724
5269.0,5269.0,7.821252E-6
5270.0,5270.0,5.2912807E-4
5271.0,5271.0,0.0010048456
5272.0,5272.0,9.34689E-5
5273.0,5273.0,6.1436185E-5
5274.0,5274.0,3.158149E-8
5275.0,5275.0,6.2365507E-7
5276.0,5276.0,0.015953712
5277.0,5277.0,0.06841344
5278.0,5278.0,8.227749E-6
5279.0,5279.0,0.8301391
5280.0,5280.0,0.0016532635
5281.0,5281.0,1.6167916E-6
5282.0,5282.0,0.07988357
5283.0,5283.0,5.162995E-8
5284.0,5284.0,2.3416084E-7
5285.0,5285.0,0.5759396
5286.0,5286.0,1.3165544E-4
5287.0,5287.0,3.8068626E-7
5288.0,5288.0,1.5751828E-6
5289.0,5289.0,0.0011568398
5290.0,5290.0,1.2268649E-5
5291.0,5291.0,0.0049795485
5292.0,5292.0,1.2048569E-5
5293.0,5293.0,0.0014565459
5294.0,5294.0,0.10238621
5295.0,5295.0,7.2505336E-6
5296.0,5296.0,2.8318234E-4
5297.0,5297.0,1.3530523E-6
5298.0,5298.0,0.0010226484
5299.0,5299.0,3.248036E-4
5300.0,5300.0,7.3176477E-4
5301.0,5301.0,2.6251804E-4
5302.0,5302.0,2.541911E-6
5303.0,5303.0,4.3782615E-4
5304.0,5304.0,3.4014414E-5
5305.0,5305.0,2.4374404E-4
5306.0,5306.0,3.804686E-7
5307.0,5307.0,1.2085042E-5
5308.0,5308.0,3.7258516E-5
5309.0,5309.0,0.0056034066
5310.0,5310.0,1.10057016E-7
5311.0,5311.0,2.1707372E-5
5312.0,5312.0,7.1082514E-4
5313.0,5313.0,2.030307E-5
5314.0,5314.0,4.5606615E-7
5315.0,5315.0,0.37661883
5316.0,5316.0,3.1826094E-6
5317.0,5317.0,2.464131E-6
5318.0,5318.0,7.4690934E-6
5319.0,5319.0,3.5254577E-11
5320.0,5320.0,0.07922347
5321.0,5321.0,1.893531E-5
5322.0,5322.0,1.7556187E-6
5323.0,5323.0,0.0011009502
5324.0,5324.0,3.4712403E-4
5325.0,5325.0,2.33682E-7
5326.0,5326.0,4.8414586E-7
5327.0,5327.0,0.008279972
5328.0,5328.0,5.273694E-4
5329.0,5329.0,1.1910606E-10
5330.0,5330.0,0.11454675
5331.0,5331.0,6.7780097E-4
5332.0,5332.0,0.2974505
5333.0,5333.0,0.0033566374
5334.0,5334.0,0.34496847
5335.0,5335.0,0.022639876
5336.0,5336.0,7.938233E-5
5337.0,5337.0,2.7063024E-6
5338.0,5338.0,1.3524485E-6
5339.0,5339.0,0.2524592
5340.0,5340.0,3.6191716E-7
5341.0,5341.0,2.9488807E-4
5342.0,5342.0,0.22583476
5343.0,5343.0,1.661755E-5
5344.0,5344.0,4.506703E-7
5345.0,5345.0,6.7947066E-4
5346.0,5346.0,0.009983141
5347.0,5347.0,1.9271192E-6
5348.0,5348.0,0.2038019
5349.0,5349.0,1.6409131E-6
5350.0,5350.0,1.3540726E-8
5351.0,5351.0,1.0590867E-6
5352.0,5352.0,3.3964763E-5
5353.0,5353.0,2.5870165E-7
5354.0,5354.0,0.0045098574
5355.0,5355.0,3.438652E-9
5356.0,5356.0,1.5583064E-6
5357.0,5357.0,1.8792883E-6
5358.0,5358.0,7.0752293E-10
5359.0,5359.0,1.3536559E-8
5360.0,5360.0,6.5319923E-9
5361.0,5361.0,7.4485947E-6
5362.0,5362.0,4.6012033E-8
5363.0,5363.0,7.032953E-5
5364.0,5364.0,1.6320086E-5
5365.0,5365.0,1.7106207E-6
5366.0,5366.0,2.2172632E-4
5367.0,5367.0,7.927273E-9
5368.0,5368.0,4.644932E-9
5369.0,5369.0,7.155636E-7
5370.0,5370.0,0.0674325
5371.0,5371.0,0.0018812388
5372.0,5372.0,2.2271332E-5
5373.0,5373.0,2.108202E-5
5374.0,5374.0,1.7455203E-6
5375.0,5375.0,5.355037E-7
5376.0,5376.0,7.4090116E-7
5377.0,5377.0,1.4126897E-4
5378.0,5378.0,0.060154125
5379.0,5379.0,0.42361704
5380.0,5380.0,2.1533901E-6
5381.0,5381.0,0.3101262
5382.0,5382.0,2.9780078E-10
5383.0,5383.0,9.577342E-10
5384.0,5384.0,1.1731584E-7
5385.0,5385.0,0.0023870892
