X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
206.0,206.0,train,8.834998477203245E-4,34.526048014541324,0.6323880203586925
207.0,207.0,train,0.0015622468310105752,81.50656924463486,0.829587624055472
208.0,208.0,train,9.467241798540534E-4,38.50763417022131,0.6577933800940355
209.0,209.0,train,6.96940454770334E-4,24.307913906292463,0.5458892718691275
210.0,210.0,train,8.479828749522801E-4,32.34988379391393,0.6172976503378902
211.0,211.0,train,7.033009358019684E-4,24.543426901904517,0.5491491210757701
212.0,212.0,train,7.061733590393276E-4,24.75517739912154,0.5506136040012363
213.0,213.0,train,0.0015958696625395583,85.29404789703378,0.8359555950383634
214.0,214.0,train,0.0011290628950458238,56.06761436669837,0.7216491628998016
215.0,215.0,train,9.201517125864361E-4,36.989278408205806,0.6473369918703336
216.0,216.0,train,0.0011499911024168388,58.00232711488641,0.7281698972474167
217.0,217.0,train,6.170893655658982E-4,20.550394548434177,0.502901985604933
218.0,218.0,train,8.738648159537017E-4,33.94915319379262,0.6283541302970768
219.0,219.0,train,0.001122571378310909,55.05312190086327,0.7195949492536694
220.0,220.0,train,4.907326093030476E-4,14.984555327032398,0.4264129796988564
221.0,221.0,train,1.5360374746756296E-4,3.2197069790835307,0.15969025288508154
222.0,222.0,train,6.367982884254546E-4,21.470998258283295,0.5138762547790088
223.0,223.0,train,0.0017187219061113382,93.37005539552541,0.8572657911564883
224.0,224.0,train,0.0015724268133158628,82.60439681419408,0.8315413154611939
225.0,225.0,train,0.001648420011205024,89.83540445761331,0.8454350888361549
226.0,226.0,train,0.0017540293637179902,94.58759025833203,0.8628614151565629
227.0,227.0,train,9.103201868647835E-4,36.11764545189798,0.6433877794229454
228.0,228.0,train,0.0012292420334333218,65.3574308555401,0.7515079424592923
229.0,229.0,train,0.0020308450912126428,99.79257051524722,0.8997720718156185
230.0,230.0,train,5.759044510376656E-4,18.532807126538877,0.4791631908660303
231.0,231.0,train,0.0010509378123119998,46.32453489613283,0.6958948725326097
232.0,232.0,train,9.907298315124037E-4,41.71087539105343,0.6744323900461848
